ID NbBats Proj Graph Tree Trace
44123c25000037 2 0.03321409225463867 0.027897119522094727 0.8386452198028564 0.02598881721496582
44123c25000210 7 0.09082484245300293 0.0946497917175293 0.22264790534973145 0.05093646049499512
44123c25000151 17 0.4276885986328125 0.16183829307556152 7.419116497039795 0.25388002395629883
44123c25000291 5 0.08183169364929199 0.03631114959716797 0.2779731750488281 0.048675537109375
44123c25000390 3 0.04643750190734863 0.04451489448547363 0.21387791633605957 0.0360407829284668
44123c25000033 7 0.10370659828186035 0.029646873474121094 0.18803882598876953 0.05949234962463379
44123c25000363 5 0.06635355949401855 0.029356718063354492 0.1982886791229248 0.040810585021972656
44123c25000477 6 0.10038518905639648 0.04801297187805176 0.5024592876434326 0.061758995056152344
44123c25000420 2 0.0434870719909668 0.036749839782714844 0.3513600826263428 0.022528648376464844
44123c25000118 4 0.05834674835205078 0.03891468048095703 0.31341552734375 0.04317069053649902
44123c25000351 3 0.0517885684967041 0.04522442817687988 0.6212491989135742 0.037790536880493164
44123c25000507 2 0.023636341094970703 0.029323339462280273 0.05960893630981445 0.01802659034729004
44123c25000008 3 0.06783604621887207 0.06438684463500977 0.8783149719238281 0.03974795341491699
44123c25000400 5 0.07492661476135254 0.034915924072265625 0.19184398651123047 0.036170005798339844
44123c25000329 5 0.05794858932495117 0.018540143966674805 0.026392459869384766 0.023571252822875977
44123c25000167 3 0.03971576690673828 0.033690452575683594 0.1503739356994629 0.0335385799407959
44123c25000079 3 0.04691171646118164 0.030384302139282227 0.19845342636108398 0.025275230407714844
44123c25000247 5 0.09800410270690918 0.062123775482177734 0.1763603687286377 0.034828901290893555
44123c25000077 13 0.22426414489746094 0.07164430618286133 1.527287244796753 0.1392536163330078
44123c25000113 4 0.0686330795288086 0.04399466514587402 0.7999253273010254 0.07818365097045898
44123c25000093 7 0.15725946426391602 0.0735321044921875 1.7850348949432373 0.12117648124694824
44123c25000072 22 2.0101356506347656 0.26973724365234375 7.9396960735321045 0.26517605781555176
44123c25000358 5 0.11182332038879395 0.06147336959838867 0.7682652473449707 0.11281561851501465
44123c25000354 3 0.05419802665710449 0.03542447090148926 0.2801980972290039 0.027673959732055664
44123c25000277 2 0.030754566192626953 0.022571563720703125 0.09767508506774902 0.03328251838684082
44123c25000106 8 0.21301937103271484 0.14664435386657715 3.512997627258301 0.13774991035461426
44123c25000438 8 0.15778255462646484 0.07084798812866211 1.237147331237793 0.11628413200378418
44123c25000185 2 0.0362544059753418 0.019368886947631836 0.05486297607421875 0.016837120056152344
44123c25000480 7 0.11472010612487793 0.055236101150512695 0.6964492797851562 0.10733914375305176
44123c25000455 5 0.08512425422668457 0.05503344535827637 0.34924960136413574 0.04328632354736328
